"import_year;""partner_code"";""partner_name"";""product_code"";""product_name"";""import_value""",,,,,,,,,,
"2008;616;""Poland"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";81897",,,,,,,,
"2008;642;""Romania"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";10920",,,,,,,,
"2008;699;""India"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";90125",,,,,,,,
"2008;702;""Singapore"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";3462",,,,,,,,
"2008;704;""Viet Nam"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";904",,,,,,,,
"2008;724;""Spain"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";279558",,,,,,,,
"2008;757;""Switzerland"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";2363",,,,,,,,
"2008;792;""Turkey"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";8682",,,,,,,,
"2009;862;""Venezuela"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";1052613",,,,,,,,
"2009;858;""Uruguay"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";1290164",,,,,,,,
"2009;842;""USA"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";5827322",,,,,,,,
"2009;826;""United Kingdom"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";105631",,,,,,,,
"2009;792;""Turkey"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";10531",,,,,,,,
"2009;724;""Spain"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";313136",,,,,,,,
"2009;710;""South Africa"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";53911",,,,,,,,
"2009;704;""Viet Nam"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";1087",,,,,,,,
"2009;702;""Singapore"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";24380",,,,,,,,
"2009;699;""India"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";46306",,,,,,,,
"2009;643;""Russian Federation"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";11235",,,,,,,,
"2009;642;""Romania"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";6930",,,,,,,,
"2009;616;""Poland"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";106957",,,,,,,,
"2009;604;""Peru"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";3815210",,,,,,,,
"2009;579;""Norway"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";37110",,,,,,,,
"2009;558;""Nicaragua"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";21285",,,,,,,,
"2010;804;""Ukraine"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";43680",,,,,,,,
"2010;826;""United Kingdom"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";179464",,,,,,,,
"2010;842;""USA"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";7206259",,,,,,,,
"2010;858;""Uruguay"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";1349380",,,,,,,,
"2010;862;""Venezuela"";""28"";""Inorganic chemicals; organic or inorganic compounds of precious metals", of rare-earth metals," of radioactive elements or of isotopes"";1022364",,,,,,,,
"2008;32;""Argentina"";""29"";""Organic chemicals"";282641",,,,,,,,,,
"2008;458;""Malaysia"";""29"";""Organic chemicals"";21182",,,,,,,,,,
"2008;484;""Mexico"";""29"";""Organic chemicals"";516606",,,,,,,,,,
"2008;490;""Other Asia"," nes (Taiwan)"";""29"";""Organic chemicals"";363139",,,,,,,,,
"2008;528;""Netherlands"";""29"";""Organic chemicals"";1275024",,,,,,,,,,
"2008;558;""Nicaragua"";""29"";""Organic chemicals"";161067",,,,,,,,,,
"2008;604;""Peru"";""29"";""Organic chemicals"";233562",,,,,,,,,,
"2008;642;""Romania"";""29"";""Organic chemicals"";16832",,,,,,,,,,
"2008;699;""India"";""29"";""Organic chemicals"";522914",,,,,,,,,,
"2008;702;""Singapore"";""29"";""Organic chemicals"";329073291",,,,,,,,,,
"2008;724;""Spain"";""29"";""Organic chemicals"";2077198",,,,,,,,,,
"2008;752;""Sweden"";""29"";""Organic chemicals"";250",,,,,,,,,,
"2008;757;""Switzerland"";""29"";""Organic chemicals"";1046228",,,,,,,,,,
"2008;784;""United Arab Emirates"";""29"";""Organic chemicals"";33600",,,,,,,,,,
"2008;826;""United Kingdom"";""29"";""Organic chemicals"";577996",,,,,,,,,,
"2008;842;""USA"";""29"";""Organic chemicals"";17266504",,,,,,,,,,
"2008;858;""Uruguay"";""29"";""Organic chemicals"";363437",,,,,,,,,,
"2008;862;""Venezuela"";""29"";""Organic chemicals"";4190",,,,,,,,,,
"2009;604;""Peru"";""29"";""Organic chemicals"";25433",,,,,,,,,,
"2009;620;""Portugal"";""29"";""Organic chemicals"";7966",,,,,,,,,,
"2009;642;""Romania"";""29"";""Organic chemicals"";24994",,,,,,,,,,
"2009;682;""Saudi Arabia"";""29"";""Organic chemicals"";82600",,,,,,,,,,
"2009;699;""India"";""29"";""Organic chemicals"";683306",,,,,,,,,,
"2009;702;""Singapore"";""29"";""Organic chemicals"";1628750569",,,,,,,,,,
"2009;724;""Spain"";""29"";""Organic chemicals"";2008140",,,,,,,,,,
"2009;757;""Switzerland"";""29"";""Organic chemicals"";451089",,,,,,,,,,
"2009;764;""Thailand"";""29"";""Organic chemicals"";2025",,,,,,,,,,
"2009;826;""United Kingdom"";""29"";""Organic chemicals"";100025",,,,,,,,,,
"2009;842;""USA"";""29"";""Organic chemicals"";28697999",,,,,,,,,,
"2009;858;""Uruguay"";""29"";""Organic chemicals"";351416",,,,,,,,,,
"2009;862;""Venezuela"";""29"";""Organic chemicals"";17081",,,,,,,,,,
"2010;620;""Portugal"";""29"";""Organic chemicals"";37000",,,,,,,,,,
"2010;858;""Uruguay"";""29"";""Organic chemicals"";257516",,,,,,,,,,
"2010;842;""USA"";""29"";""Organic chemicals"";63589046",,,,,,,,,,
"2010;826;""United Kingdom"";""29"";""Organic chemicals"";245319",,,,,,,,,,
"2010;784;""United Arab Emirates"";""29"";""Organic chemicals"";38942",,,,,,,,,,
"2010;757;""Switzerland"";""29"";""Organic chemicals"";36958",,,,,,,,,,
"2010;724;""Spain"";""29"";""Organic chemicals"";2109237",,,,,,,,,,
"2010;710;""South Africa"";""29"";""Organic chemicals"";33280",,,,,,,,,,
"2010;704;""Viet Nam"";""29"";""Organic chemicals"";111068",,,,,,,,,,
"2010;702;""Singapore"";""29"";""Organic chemicals"";1656495986",,,,,,,,,,
"2010;699;""India"";""29"";""Organic chemicals"";661098",,,,,,,,,,
"2010;643;""Russian Federation"";""29"";""Organic chemicals"";41745",,,,,,,,,,
"2010;642;""Romania"";""29"";""Organic chemicals"";36537",,,,,,,,,,
"2009;558;""Nicaragua"";""29"";""Organic chemicals"";105633",,,,,,,,,,
"2009;528;""Netherlands"";""29"";""Organic chemicals"";1147345",,,,,,,,,,
"2009;490;""Other Asia"," nes (Taiwan)"";""29"";""Organic chemicals"";233854",,,,,,,,,
"2009;484;""Mexico"";""29"";""Organic chemicals"";199268",,,,,,,,,,
"2009;410;""Rep. of Korea"";""29"";""Organic chemicals"";971008",,,,,,,,,,
"2009;392;""Japan"";""29"";""Organic chemicals"";14893882",,,,,,,,,,
"2009;381;""Italy"";""29"";""Organic chemicals"";255100",,,,,,,,,,
"2009;376;""Israel"";""29"";""Organic chemicals"";1401",,,,,,,,,,
"2009;372;""Ireland"";""29"";""Organic chemicals"";6261908",,,,,,,,,,
"2009;344;""China"," Hong Kong SAR"";""29"";""Organic chemicals"";444868",,,,,,,,,
"2009;340;""Honduras"";""29"";""Organic chemicals"";176731",,,,,,,,,,
"2009;320;""Guatemala"";""29"";""Organic chemicals"";340200",,,,,,,,,,
"2009;276;""Germany"";""29"";""Organic chemicals"";1562151",,,,,,,,,,
"2009;251;""France"";""29"";""Organic chemicals"";478473",,,,,,,,,,
"2009;222;""El Salvador"";""29"";""Organic chemicals"";32406",,,,,,,,,,
"2009;218;""Ecuador"";""29"";""Organic chemicals"";56528",,,,,,,,,,
"2009;214;""Dominican Rep."";""29"";""Organic chemicals"";87384",,,,,,,,,,
"2009;188;""Costa Rica"";""29"";""Organic chemicals"";1710715",,,,,,,,,,
"2009;170;""Colombia"";""29"";""Organic chemicals"";645502",,,,,,,,,,
"2009;156;""China"";""29"";""Organic chemicals"";6345864",,,,,,,,,,
"2009;124;""Canada"";""29"";""Organic chemicals"";419370",,,,,,,,,,
"2009;76;""Brazil"";""29"";""Organic chemicals"";1079070",,,,,,,,,,
"2009;56;""Belgium"";""29"";""Organic chemicals"";5052062",,,,,,,,,,
"2009;32;""Argentina"";""29"";""Organic chemicals"";33597",,,,,,,,,,
"2010;188;""Costa Rica"";""29"";""Organic chemicals"";2128435",,,,,,,,,,
"2010;192;""Cuba"";""29"";""Organic chemicals"";26180",,,,,,,,,,
"2010;214;""Dominican Rep."";""29"";""Organic chemicals"";93649",,,,,,,,,,
"2010;218;""Ecuador"";""29"";""Organic chemicals"";108119",,,,,,,,,,
"2010;222;""El Salvador"";""29"";""Organic chemicals"";204811",,,,,,,,,,
"2010;251;""France"";""29"";""Organic chemicals"";762840",,,,,,,,,,
"2010;276;""Germany"";""29"";""Organic chemicals"";1718692",,,,,,,,,,
"2010;320;""Guatemala"";""29"";""Organic chemicals"";468449",,,,,,,,,,
"2010;340;""Honduras"";""29"";""Organic chemicals"";144809",,,,,,,,,,
"2010;344;""China"," Hong Kong SAR"";""29"";""Organic chemicals"";972182",,,,,,,,,
"2010;372;""Ireland"";""29"";""Organic chemicals"";3990252",,,,,,,,,,
"2010;376;""Israel"";""29"";""Organic chemicals"";3137",,,,,,,,,,
"2010;381;""Italy"";""29"";""Organic chemicals"";654827",,,,,,,,,,
"2010;392;""Japan"";""29"";""Organic chemicals"";12045594",,,,,,,,,,
"2010;410;""Rep. of Korea"";""29"";""Organic chemicals"";1721352",,,,,,,,,,
"2010;484;""Mexico"";""29"";""Organic chemicals"";780403",,,,,,,,,,
"2010;490;""Other Asia"," nes (Taiwan)"";""29"";""Organic chemicals"";40283",,,,,,,,,
"2010;528;""Netherlands"";""29"";""Organic chemicals"";1427408",,,,,,,,,,
"2010;558;""Nicaragua"";""29"";""Organic chemicals"";143331",,,,,,,,,,
"2010;604;""Peru"";""29"";""Organic chemicals"";85678",,,,,,,,,,
"2010;616;""Poland"";""29"";""Organic chemicals"";26130",,,,,,,,,,
"2010;32;""Argentina"";""29"";""Organic chemicals"";71725",,,,,,,,,,
"2010;56;""Belgium"";""29"";""Organic chemicals"";1887854",,,,,,,,,,
"2010;76;""Brazil"";""29"";""Organic chemicals"";1981306",,,,,,,,,,
"2010;124;""Canada"";""29"";""Organic chemicals"";409",,,,,,,,,,
"2010;152;""Chile"";""29"";""Organic chemicals"";61881",,,,,,,,,,
"2010;156;""China"";""29"";""Organic chemicals"";6688512",,,,,,,,,,
"2010;170;""Colombia"";""29"";""Organic chemicals"";807866",,,,,,,,,,
"2008;410;""Rep. of Korea"";""29"";""Organic chemicals"";707861",,,,,,,,,,
"2008;392;""Japan"";""29"";""Organic chemicals"";10103951",,,,,,,,,,
"2008;388;""Jamaica"";""29"";""Organic chemicals"";72713",,,,,,,,,,
"2008;381;""Italy"";""29"";""Organic chemicals"";314529",,,,,,,,,,
"2008;372;""Ireland"";""29"";""Organic chemicals"";5221095",,,,,,,,,,
"2008;344;""China"," Hong Kong SAR"";""29"";""Organic chemicals"";429990",,,,,,,,,
"2008;340;""Honduras"";""29"";""Organic chemicals"";396723",,,,,,,,,,
"2008;320;""Guatemala"";""29"";""Organic chemicals"";798619",,,,,,,,,,
"2008;276;""Germany"";""29"";""Organic chemicals"";2025960",,,,,,,,,,
"2008;251;""France"";""29"";""Organic chemicals"";561883",,,,,,,,,,
"2008;222;""El Salvador"";""29"";""Organic chemicals"";15376",,,,,,,,,,
"2008;218;""Ecuador"";""29"";""Organic chemicals"";34474",,,,,,,,,,
"2008;214;""Dominican Rep."";""29"";""Organic chemicals"";232905",,,,,,,,,,
"2008;188;""Costa Rica"";""29"";""Organic chemicals"";2655569",,,,,,,,,,
"2008;170;""Colombia"";""29"";""Organic chemicals"";667211",,,,,,,,,,
"2008;156;""China"";""29"";""Organic chemicals"";5453012",,,,,,,,,,
"2008;152;""Chile"";""29"";""Organic chemicals"";18324",,,,,,,,,,
"2008;124;""Canada"";""29"";""Organic chemicals"";168256",,,,,,,,,,
"2008;76;""Brazil"";""29"";""Organic chemicals"";1526035",,,,,,,,,,
"2008;56;""Belgium"";""29"";""Organic chemicals"";3171162",,,,,,,,,,
"2008;36;""Australia"";""29"";""Organic chemicals"";33190",,,,,,,,,,
"2009;699;""India"";""30"";""Pharmaceutical products"";7421551",,,,,,,,,,
"2010;780;""Trinidad and Tobago"";""30"";""Pharmaceutical products"";21500",,,,,,,,,,
"2010;764;""Thailand"";""30"";""Pharmaceutical products"";93703",,,,,,,,,,
"2010;762;""Tajikistan"";""30"";""Pharmaceutical products"";610096",,,,,,,,,,
"2010;757;""Switzerland"";""30"";""Pharmaceutical products"";120526897",,,,,,,,,,
"2010;752;""Sweden"";""30"";""Pharmaceutical products"";29618688",,,,,,,,,,
"2010;724;""Spain"";""30"";""Pharmaceutical products"";18844896",,,,,,,,,,
"2010;710;""South Africa"";""30"";""Pharmaceutical products"";80095",,,,,,,,,,
"2010;705;""Slovenia"";""30"";""Pharmaceutical products"";464605",,,,,,,,,,
"2010;704;""Viet Nam"";""30"";""Pharmaceutical products"";58747",,,,,,,,,,
"2010;702;""Singapore"";""30"";""Pharmaceutical products"";108736",,,,,,,,,,
"2010;699;""India"";""30"";""Pharmaceutical products"";6256831",,,,,,,,,,
"2010;642;""Romania"";""30"";""Pharmaceutical products"";67331",,,,,,,,,,
"2010;620;""Portugal"";""30"";""Pharmaceutical products"";560974",,,,,,,,,,
"2010;616;""Poland"";""30"";""Pharmaceutical products"";180723",,,,,,,,,,
"2010;608;""Philippines"";""30"";""Pharmaceutical products"";7574",,,,,,,,,,
"2010;604;""Peru"";""30"";""Pharmaceutical products"";3140968",,,,,,,,,,
"2010;600;""Paraguay"";""30"";""Pharmaceutical products"";23141",,,,,,,,,,
"2010;586;""Pakistan"";""30"";""Pharmaceutical products"";572964",,,,,,,,,,
"2010;579;""Norway"";""30"";""Pharmaceutical products"";27819",,,,,,,,,,
"2010;558;""Nicaragua"";""30"";""Pharmaceutical products"";287377",,,,,,,,,,
"2010;554;""New Zealand"";""30"";""Pharmaceutical products"";177121",,,,,,,,,,
"2010;533;""Aruba"";""30"";""Pharmaceutical products"";30609",,,,,,,,,,
"2010;530;""Neth. Antilles"";""30"";""Pharmaceutical products"";17316",,,,,,,,,,
"2010;528;""Netherlands"";""30"";""Pharmaceutical products"";11937877",,,,,,,,,,
"2010;490;""Other Asia"," nes (Taiwan)"";""30"";""Pharmaceutical products"";323288",,,,,,,,,
"2010;484;""Mexico"";""30"";""Pharmaceutical products"";136989948",,,,,,,,,,
"2010;480;""Mauritius"";""30"";""Pharmaceutical products"";2630",,,,,,,,,,
"2010;473;""LAIA"," nes"";""30"";""Pharmaceutical products"";142",,,,,,,,,
"2010;458;""Malaysia"";""30"";""Pharmaceutical products"";28114",,,,,,,,,,
"2010;410;""Rep. of Korea"";""30"";""Pharmaceutical products"";5378278",,,,,,,,,,
"2010;392;""Japan"";""30"";""Pharmaceutical products"";6618150",,,,,,,,,,
"2010;388;""Jamaica"";""30"";""Pharmaceutical products"";187165",,,,,,,,,,
"2010;381;""Italy"";""30"";""Pharmaceutical products"";3192650",,,,,,,,,,
"2010;376;""Israel"";""30"";""Pharmaceutical products"";128151",,,,,,,,,,
"2010;372;""Ireland"";""30"";""Pharmaceutical products"";16403519",,,,,,,,,,
"2010;360;""Indonesia"";""30"";""Pharmaceutical products"";219389",,,,,,,,,,
"2010;348;""Hungary"";""30"";""Pharmaceutical products"";104633",,,,,,,,,,
"2010;344;""China"," Hong Kong SAR"";""30"";""Pharmaceutical products"";1439061",,,,,,,,,
"2010;340;""Honduras"";""30"";""Pharmaceutical products"";183257",,,,,,,,,,
"2009;752;""Sweden"";""30"";""Pharmaceutical products"";13286626",,,,,,,,,,
"2009;757;""Switzerland"";""30"";""Pharmaceutical products"";104466220",,,,,,,,,,
"2009;764;""Thailand"";""30"";""Pharmaceutical products"";577506",,,,,,,,,,
"2009;780;""Trinidad and Tobago"";""30"";""Pharmaceutical products"";14263",,,,,,,,,,
"2009;784;""United Arab Emirates"";""30"";""Pharmaceutical products"";260959",,,,,,,,,,
"2009;792;""Turkey"";""30"";""Pharmaceutical products"";2514940",,,,,,,,,,
"2009;826;""United Kingdom"";""30"";""Pharmaceutical products"";36251763",,,,,,,,,,
"2009;842;""USA"";""30"";""Pharmaceutical products"";88838845",,,,,,,,,,
"2009;858;""Uruguay"";""30"";""Pharmaceutical products"";19797365",,,,,,,,,,
"2009;862;""Venezuela"";""30"";""Pharmaceutical products"";6128302",,,,,,,,,,
"2008;862;""Venezuela"";""30"";""Pharmaceutical products"";7073708",,,,,,,,,,
"2008;858;""Uruguay"";""30"";""Pharmaceutical products"";13798626",,,,,,,,,,
"2008;842;""USA"";""30"";""Pharmaceutical products"";67011771",,,,,,,,,,
"2008;826;""United Kingdom"";""30"";""Pharmaceutical products"";45127888",,,,,,,,,,
"2009;724;""Spain"";""30"";""Pharmaceutical products"";14245093",,,,,,,,,,
"2009;710;""South Africa"";""30"";""Pharmaceutical products"";47131",,,,,,,,,,
"2009;705;""Slovenia"";""30"";""Pharmaceutical products"";481838",,,,,,,,,,
"2009;703;""Slovakia"";""30"";""Pharmaceutical products"";4538",,,,,,,,,,
"2009;702;""Singapore"";""30"";""Pharmaceutical products"";142051946",,,,,,,,,,
"2010;784;""United Arab Emirates"";""30"";""Pharmaceutical products"";470",,,,,,,,,,
"2009;620;""Portugal"";""30"";""Pharmaceutical products"";465272",,,,,,,,,,
"2009;608;""Philippines"";""30"";""Pharmaceutical products"";1209",,,,,,,,,,
"2009;604;""Peru"";""30"";""Pharmaceutical products"";1856975",,,,,,,,,,
"2009;600;""Paraguay"";""30"";""Pharmaceutical products"";25483",,,,,,,,,,
"2009;586;""Pakistan"";""30"";""Pharmaceutical products"";1109723",,,,,,,,,,
"2009;558;""Nicaragua"";""30"";""Pharmaceutical products"";369958",,,,,,,,,,
"2009;554;""New Zealand"";""30"";""Pharmaceutical products"";81757",,,,,,,,,,
"2009;533;""Aruba"";""30"";""Pharmaceutical products"";5670",,,,,,,,,,
"2009;530;""Neth. Antilles"";""30"";""Pharmaceutical products"";1130",,,,,,,,,,
"2009;528;""Netherlands"";""30"";""Pharmaceutical products"";3505474",,,,,,,,,,
"2009;504;""Morocco"";""30"";""Pharmaceutical products"";12120",,,,,,,,,,
"2009;490;""Other Asia"," nes (Taiwan)"";""30"";""Pharmaceutical products"";390845",,,,,,,,,
"2009;484;""Mexico"";""30"";""Pharmaceutical products"";113935827",,,,,,,,,,
"2009;458;""Malaysia"";""30"";""Pharmaceutical products"";2587",,,,,,,,,,
"2009;410;""Rep. of Korea"";""30"";""Pharmaceutical products"";4100061",,,,,,,,,,
"2009;392;""Japan"";""30"";""Pharmaceutical products"";7017716",,,,,,,,,,
"2009;388;""Jamaica"";""30"";""Pharmaceutical products"";9271",,,,,,,,,,
"2009;381;""Italy"";""30"";""Pharmaceutical products"";1562107",,,,,,,,,,
"2009;376;""Israel"";""30"";""Pharmaceutical products"";119150",,,,,,,,,,
"2009;372;""Ireland"";""30"";""Pharmaceutical products"";11870972",,,,,,,,,,
"2009;368;""Iraq"";""30"";""Pharmaceutical products"";1718",,,,,,,,,,
"2009;360;""Indonesia"";""30"";""Pharmaceutical products"";233984",,,,,,,,,,
"2009;348;""Hungary"";""30"";""Pharmaceutical products"";101605",,,,,,,,,,
"2009;344;""China"," Hong Kong SAR"";""30"";""Pharmaceutical products"";890597",,,,,,,,,
"2009;340;""Honduras"";""30"";""Pharmaceutical products"";118800",,,,,,,,,,
"2009;320;""Guatemala"";""30"";""Pharmaceutical products"";46228027",,,,,,,,,,
"2009;300;""Greece"";""30"";""Pharmaceutical products"";120879",,,,,,,,,,
"2009;276;""Germany"";""30"";""Pharmaceutical products"";47308098",,,,,,,,,,
"2009;251;""France"";""30"";""Pharmaceutical products"";52999058",,,,,,,,,,
"2009;246;""Finland"";""30"";""Pharmaceutical products"";1990689",,,,,,,,,,
"2009;222;""El Salvador"";""30"";""Pharmaceutical products"";9663465",,,,,,,,,,
"2009;218;""Ecuador"";""30"";""Pharmaceutical products"";2537102",,,,,,,,,,
"2009;214;""Dominican Rep."";""30"";""Pharmaceutical products"";4364920",,,,,,,,,,
"2009;208;""Denmark"";""30"";""Pharmaceutical products"";3702421",,,,,,,,,,
"2009;192;""Cuba"";""30"";""Pharmaceutical products"";682138",,,,,,,,,,
"2009;188;""Costa Rica"";""30"";""Pharmaceutical products"";86841982",,,,,,,,,,
"2009;170;""Colombia"";""30"";""Pharmaceutical products"";42217118",,,,,,,,,,
"2009;156;""China"";""30"";""Pharmaceutical products"";5727351",,,,,,,,,,
"2009;152;""Chile"";""30"";""Pharmaceutical products"";5100559",,,,,,,,,,
"2009;124;""Canada"";""30"";""Pharmaceutical products"";8750915",,,,,,,,,,
"2009;76;""Brazil"";""30"";""Pharmaceutical products"";42239194",,,,,,,,,,
"2009;68;""Bolivia"";""30"";""Pharmaceutical products"";52018",,,,,,,,,,
"2009;56;""Belgium"";""30"";""Pharmaceutical products"";27114319",,,,,,,,,,
"2009;52;""Barbados"";""30"";""Pharmaceutical products"";30184",,,,,,,,,,
"2009;50;""Bangladesh"";""30"";""Pharmaceutical products"";985670",,,,,,,,,,
"2009;40;""Austria"";""30"";""Pharmaceutical products"";4545681",,,,,,,,,,
"2009;36;""Australia"";""30"";""Pharmaceutical products"";3180870",,,,,,,,,,
"2009;32;""Argentina"";""30"";""Pharmaceutical products"";29659440",,,,,,,,,,
"2009;8;""Albania"";""30"";""Pharmaceutical products"";50680",,,,,,,,,,
"2008;332;""Haiti"";""30"";""Pharmaceutical products"";2660",,,,,,,,,,
"2008;320;""Guatemala"";""30"";""Pharmaceutical products"";45584348",,,,,,,,,,
"2008;300;""Greece"";""30"";""Pharmaceutical products"";44654",,,,,,,,,,
"2008;276;""Germany"";""30"";""Pharmaceutical products"";44455140",,,,,,,,,,
"2008;251;""France"";""30"";""Pharmaceutical products"";45267590",,,,,,,,,,
"2008;246;""Finland"";""30"";""Pharmaceutical products"";3110295",,,,,,,,,,
"2008;222;""El Salvador"";""30"";""Pharmaceutical products"";12372882",,,,,,,,,,
"2008;218;""Ecuador"";""30"";""Pharmaceutical products"";2654338",,,,,,,,,,
"2008;214;""Dominican Rep."";""30"";""Pharmaceutical products"";8119712",,,,,,,,,,
"2008;208;""Denmark"";""30"";""Pharmaceutical products"";2558147",,,,,,,,,,
"2008;192;""Cuba"";""30"";""Pharmaceutical products"";613046",,,,,,,,,,
"2008;188;""Costa Rica"";""30"";""Pharmaceutical products"";59927198",,,,,,,,,,
"2008;170;""Colombia"";""30"";""Pharmaceutical products"";36353770",,,,,,,,,,
"2008;156;""China"";""30"";""Pharmaceutical products"";4660695",,,,,,,,,,
"2008;152;""Chile"";""30"";""Pharmaceutical products"";6106877",,,,,,,,,,
"2008;124;""Canada"";""30"";""Pharmaceutical products"";10035138",,,,,,,,,,
"2008;100;""Bulgaria"";""30"";""Pharmaceutical products"";11685",,,,,,,,,,
"2008;76;""Brazil"";""30"";""Pharmaceutical products"";40633864",,,,,,,,,,
"2008;68;""Bolivia"";""30"";""Pharmaceutical products"";61801",,,,,,,,,,
"2008;60;""Bermuda"";""30"";""Pharmaceutical products"";130634",,,,,,,,,,
"2008;56;""Belgium"";""30"";""Pharmaceutical products"";41381379",,,,,,,,,,
"2008;52;""Barbados"";""30"";""Pharmaceutical products"";150",,,,,,,,,,
"2008;50;""Bangladesh"";""30"";""Pharmaceutical products"";1652179",,,,,,,,,,
"2008;40;""Austria"";""30"";""Pharmaceutical products"";3980774",,,,,,,,,,
"2008;36;""Australia"";""30"";""Pharmaceutical products"";3241706",,,,,,,,,,
"2008;32;""Argentina"";""30"";""Pharmaceutical products"";33703109",,,,,,,,,,
"2008;28;""Antigua and Barbuda"";""30"";""Pharmaceutical products"";7442",,,,,,,,,,
"2010;32;""Argentina"";""30"";""Pharmaceutical products"";25223604",,,,,,,,,,
"2010;36;""Australia"";""30"";""Pharmaceutical products"";3326267",,,,,,,,,,
"2010;40;""Austria"";""30"";""Pharmaceutical products"";2388612",,,,,,,,,,
"2010;44;""Bahamas"";""30"";""Pharmaceutical products"";5421",,,,,,,,,,
"2010;50;""Bangladesh"";""30"";""Pharmaceutical products"";2074691",,,,,,,,,,
"2010;56;""Belgium"";""30"";""Pharmaceutical products"";42297071",,,,,,,,,,
"2010;60;""Bermuda"";""30"";""Pharmaceutical products"";225",,,,,,,,,,
"2010;68;""Bolivia"";""30"";""Pharmaceutical products"";26468",,,,,,,,,,
"2010;76;""Brazil"";""30"";""Pharmaceutical products"";46130701",,,,,,,,,,
"2010;124;""Canada"";""30"";""Pharmaceutical products"";4247240",,,,,,,,,,
"2010;152;""Chile"";""30"";""Pharmaceutical products"";7326635",,,,,,,,,,
"2010;156;""China"";""30"";""Pharmaceutical products"";7937246",,,,,,,,,,
"2010;170;""Colombia"";""30"";""Pharmaceutical products"";40523104",,,,,,,,,,
"2010;188;""Costa Rica"";""30"";""Pharmaceutical products"";66950237",,,,,,,,,,
"2010;192;""Cuba"";""30"";""Pharmaceutical products"";879397",,,,,,,,,,
"2010;203;""Czech Rep."";""30"";""Pharmaceutical products"";4567",,,,,,,,,,
"2010;208;""Denmark"";""30"";""Pharmaceutical products"";2810865",,,,,,,,,,
"2010;214;""Dominican Rep."";""30"";""Pharmaceutical products"";3306570",,,,,,,,,,
"2010;218;""Ecuador"";""30"";""Pharmaceutical products"";2316191",,,,,,,,,,
"2010;222;""El Salvador"";""30"";""Pharmaceutical products"";9411162",,,,,,,,,,
"2010;246;""Finland"";""30"";""Pharmaceutical products"";2190503",,,,,,,,,,
"2010;251;""France"";""30"";""Pharmaceutical products"";62609010",,,,,,,,,,
"2010;276;""Germany"";""30"";""Pharmaceutical products"";63829510",,,,,,,,,,
